property,synsetId,synsetName,mean,normVar,n,minValue,maxValue
Length,n06591815,album,0.63,0.48,3.0,0.417500013,0.74041669
Length,n03388043,fountain,0.74,0.17,11.0,0.681250022,0.770833358
Length,n03700963,machine,0.91,0.57,16.0,0.454166681,1.277083374
Length,n03906997,pen,0.35,0.61,21.0,0.240000008,0.500000016
Length,n02879718,bow,2.52,0.46,10.0,1.977083397,3.445208444
Length,n04605446,wrap,5.2,1.34,8.0,0.935416697,5.519791843
Length,n04476259,tray,1.21,0.35,20.0,0.979166698,1.476875047
Length,n03236735,dress,1.22,0.23,13.0,1.082500035,1.378333377
Length,n04286575,spotlight,1.08,0.77,10.0,0.500000016,1.614583385
Length,n02817031,bearing,0.36,0.45,13.0,0.316666677,0.441666681
Length,n04500060,turner,0.69,0.63,14.0,0.29687501,1.075625034
Length,n02827606,belt,1.5,0.88,3.0,0.62375002,2.216666738
Length,n03378765,football,0.67,0.32,4.0,0.549791684,0.752083357
Length,n03658858,level,1.28,0.97,16.0,0.455625015,1.25000004
Length,n03531546,hood,3.0,0.0,1.0,3.000000096,3.000000096
Length,n04026417,purse,0.83,0.45,14.0,0.522916683,1.125000036
Length,n04125116,safe,1.07,0.29,6.0,0.982291698,1.162083371
Length,n03626115,knob,0.32,0.56,5.0,0.166666672,0.466666682
Length,n03068998,collar,0.71,0.38,4.0,0.575000018,0.882500028
Length,n04533946,videodisk,0.88,0.0,1.0,0.875000028,0.875000028
Length,n02909053,bubble,0.88,0.79,10.0,0.411458347,0.939583363
Length,n03816136,needle,0.23,1.15,5.0,0.010833334,0.52083335
Length,n03219135,doll,0.96,0.0,1.0,0.958333364,0.958333364
Length,n03956785,planner,0.52,0.57,9.0,0.437500014,0.675000022
Length,n03666591,lighter,0.46,0.79,13.0,0.147500005,0.812500026
Length,n02883344,box,0.72,0.34,4.0,0.580833352,0.760208358
Length,n03456299,grease-gun,1.17,0.55,14.0,0.529166684,1.873541727
Length,n04214649,sidelight,0.67,0.38,2.0,0.541666684,0.791666692
Length,n04192238,shelter,2.8,0.53,4.0,1.67291672,4.078125131
Length,n02828884,bench,3.69,0.85,3.0,0.750000024,4.50000008
Length,n02683323,afghan,2.47,0.68,11.0,1.233333373,4.416666808
Length,n02844307,bit,0.54,0.36,4.0,0.475000015,0.682291689
Length,n02742753,arrow,1.38,0.7,2.0,0.895833362,1.854166726
Length,n02909870,bucket,0.72,0.0,3.0,0.71791669,0.72166669
Length,n04038440,rack,1.41,0.44,3.0,0.987500032,1.708333388
Length,n02982599,catch,0.27,0.0,1.0,0.270833342,0.270833342
Length,n03623556,knife,0.6,0.7,12.0,0.287500009,0.760416691
Length,n04141975,scale,1.09,0.12,7.0,1.000000032,1.104166702
Length,n04298765,stake,0.92,0.91,8.0,0.458333348,0.993333365
Length,n04020298,pulley,0.53,0.63,16.0,0.241250008,0.795833359
Length,n04236702,sleeve,0.78,0.41,8.0,0.466458348,1.002083365
Length,n03929443,pick,0.66,0.41,3.0,0.516666683,0.837500027
Length,n02933112,cabinet,1.15,0.31,2.0,0.968750031,1.322916709
Length,n03340009,filter,0.31,0.97,5.0,0.127777782,0.427500014
Length,n03880323,pan,1.01,0.58,3.0,0.733333357,1.415833379
Length,n04299963,stamp,0.78,0.76,4.0,0.375625012,0.956250031
Length,n03208556,disk,0.58,0.22,6.0,0.477083349,0.63750002
Length,n03624134,knife,0.92,0.0,2.0,0.916666696,0.916666696
Length,n04038727,rack,3.2,0.67,6.0,1.281250041,5.171875166
Length,n04587648,window,1.79,0.58,2.0,1.270833374,2.312500074
Length,n03584254,ipod,0.46,1.8,13.0,0.025000001,0.350000011
Length,n04474466,trap,0.8,0.34,5.0,0.666666688,0.908333362
Length,n02666624,a_battery,0.47,0.29,6.0,0.375000012,0.577083352
Length,n02676566,acoustic_guitar,3.22,0.23,14.0,3.250000104,3.595833448
Length,n02678897,adapter,0.29,0.37,13.0,0.239166674,0.295000009
Length,n02679257,adding_machine,0.92,0.45,10.0,0.616666686,1.317708376
Length,n02686379,air_conditioner,1.44,0.15,12.0,1.286458375,1.591666718
Length,n02687682,air_cushion,0.73,0.63,5.0,0.258333342,1.125000036
Length,n02688273,air_filter,0.55,0.51,4.0,0.452083348,0.762708358
Length,n02689274,air_gun,2.61,0.51,9.0,1.108333369,3.716666786
Length,n02692513,air_pump,0.63,0.36,10.0,0.428333347,0.755208358
Length,n02694662,alarm_clock,0.57,0.48,11.0,0.414583347,0.604166686
Length,n02708093,analog_clock,0.56,0.58,13.0,0.333333344,0.775000025
Length,n02708224,analog_computer,0.78,0.0,1.0,0.775000025,0.775000025
Length,n02708433,analog_watch,0.32,0.8,8.0,0.11041667,0.531250017
Length,n02709367,anchor,1.09,0.47,7.0,0.662500021,1.500000048
Length,n02715229,antenna,1.3,0.48,9.0,1.0416667,1.416666712
Length,n02727141,aperture,0.43,0.0,1.0,0.433333347,0.433333347
Length,n02729837,appliance,1.42,0.3,3.0,1.166666704,1.687500054
Length,n02729965,appliance,0.37,0.58,6.0,0.222916674,0.566666685
Length,n02730930,apron,0.96,0.68,12.0,0.663958355,0.983333365
Length,n02732072,aquarium,1.05,0.31,15.0,0.822916693,1.266250041
Length,n02735268,arch_support,0.46,0.49,11.0,0.350000011,0.604166686
Length,n02738859,arm_guard,0.63,0.38,12.0,0.554166684,0.750000024
Length,n02738535,armchair,1.83,0.12,5.0,1.833333392,2.000000064
Length,n02747177,ashcan,2.02,0.0,1.0,2.016666731,2.016666731
Length,n02752615,athletic_supporter,0.58,0.37,12.0,0.435416681,0.627083353
Length,n02757061,audio_cd,0.46,0.0,2.0,0.458333348,0.458333348
Length,n02757462,audio_system,1.53,0.62,10.0,0.94375003,2.136458402
Length,n02760855,automatic_rifle,1.94,0.49,9.0,0.975000031,2.458333412
Length,n02763306,auxiliary_storage,0.24,0.0,1.0,0.239166674,0.239166674
Length,n02766320,baby_bed,2.48,0.5,7.0,2.042916732,3.000000096
Length,n02767147,baby_shoe,0.58,0.26,14.0,0.497916683,0.681250022
Length,n02768655,back_brace,1.14,0.88,13.0,0.500000016,1.000000032
Length,n02769748,backpack,1.09,0.4,14.0,0.661458355,1.491666714
Length,n02772101,backup_system,0.76,0.38,4.0,0.567708352,0.827291693
Length,n02777292,balance_beam,5.01,0.69,8.0,1.416666712,8.000000256
Length,n02794664,bar_printer,0.79,0.12,3.0,0.72916669,0.842916694
Length,n02790669,barbecue,2.28,0.63,4.0,1.24062504,2.729166754
Length,n02799323,baseball_cap,0.68,0.09,11.0,0.633333354,0.71916669
Length,n02800213,baseball_glove,1.02,0.39,13.0,0.750000024,1.083333368
Length,n02803666,bass_drum,1.88,0.07,7.0,1.916666728,1.937500062
Length,n02804123,bass_guitar,3.61,0.23,11.0,3.770833454,3.987500128
Length,n02808304,bath_towel,1.26,0.29,11.0,1.087500035,1.375000044
Length,n02809736,baton,3.85,1.09,5.0,1.750000056,3.000000096
Length,n02811059,batting_cage,18.58,0.99,6.0,3.770833454,23.50000075
Length,n02814116,bb_gun,1.77,0.79,13.0,0.500000016,2.979166762
Length,n02814428,beach_towel,1.51,0.58,12.0,0.896250029,2.333333408
Length,n02820675,bed_jacket,1.03,0.08,8.0,0.983333365,1.0354167
Length,n02823428,beer_bottle,1.05,0.28,5.0,1.025000033,1.25000004
Length,n02823510,beer_can,0.56,0.29,2.0,0.477291682,0.640208354
Length,n02823750,beer_glass,0.78,0.56,18.0,0.302083343,1.055208367
Length,n02824058,beer_mug,0.67,0.34,12.0,0.51458335,0.806250026
Length,n02826068,bell_jar,0.83,0.24,7.0,0.697916689,0.941666697
Length,n02828115,belt,0.7,0.71,3.0,0.427083347,1.0354167
Length,n02829596,bench_press,4.91,0.32,9.0,3.75000012,6.166666864
Length,n02830157,bender,1.09,0.27,3.0,0.883333362,1.195833372
Length,n02835915,bicycle_seat,0.79,0.34,12.0,0.666666688,1.010416699
Length,n02837789,bikini,0.79,0.19,8.0,0.683333355,0.920833363
Length,n02840134,binder,0.75,0.43,13.0,0.308333343,0.941666697
Length,n02847631,black_tie,0.83,0.35,16.0,0.583333352,1.164583371
Length,n02848806,blade,0.6,0.0,1.0,0.600000019,0.600000019
Length,n02850358,blazer,0.98,0.47,6.0,0.901458362,1.235416706
Length,n02854739,bloomers,0.74,0.23,12.0,0.622916687,0.804166692
Length,n02854926,blouse,0.87,0.52,9.0,0.675000022,1.25000004
Length,n02856013,blue_chip,0.27,0.0,1.0,0.266666675,0.266666675
Length,n02860415,bobbin,0.16,0.46,10.0,0.089583343,0.420833347
Length,n02863340,body_pad,1.03,0.72,5.0,0.441666681,1.166666704
Length,n02870676,book_bag,1.12,0.22,14.0,0.967916698,1.308333375
Length,n07248320,book_jacket,0.51,0.5,4.0,0.445833348,0.657500021
Length,n02871439,bookshelf,2.55,0.5,13.0,1.96666673,2.583333416
Length,n02880546,bowed_stringed_instrument,1.67,0.0,1.0,1.66666672,1.66666672
Length,n02881757,bowler_hat,0.85,0.2,6.0,0.787500025,0.977083365
Length,n02882301,bowling_ball,0.84,0.29,13.0,0.74166669,0.787500025
Length,n02882647,bowling_pin,0.87,0.59,9.0,0.41666668,1.425833379
Length,n02884994,box_camera,0.5,0.0,1.0,0.500000016,0.500000016
Length,n02886321,box_spring,6.53,0.03,10.0,6.333333536,6.66666688
Length,n02887209,brace,0.57,0.48,6.0,0.31187501,0.785416692
Length,n02887970,bracelet,0.44,0.31,4.0,0.346875011,0.525625017
Length,n02888569,bracket,0.53,0.65,10.0,0.41416668,0.61875002
Length,n02890940,brake_shoe,0.87,0.31,10.0,0.755208358,1.033125033
Length,n02889425,brake,1.0,0.0,1.0,1.000000032,1.000000032
Length,n02892304,brass,0.6,0.72,2.0,0.385416679,0.822916693
Length,n02891788,brass,0.49,0.73,3.0,0.241666674,0.662500021
Length,n02892201,brass,0.65,0.6,3.0,0.468750015,0.916666696
Length,n02894337,breakfast_table,3.15,0.22,8.0,2.802083423,3.583333448
Length,n02901114,briefs,0.74,0.17,13.0,0.666666688,0.858333361
Length,n02910353,buckle,0.37,0.34,10.0,0.308333343,0.456250015
Length,n02923915,burr,0.35,0.07,2.0,0.340000011,0.363333345
Length,n02925519,business_suit,1.95,0.0,1.0,1.950000062,1.950000062
Length,n02927764,butter_dish,0.45,0.42,14.0,0.251458341,0.620833353
Length,n02928049,butter_knife,0.53,0.42,13.0,0.450000014,0.72916669
Length,n02987950,c_battery,0.42,0.7,15.0,0.191666673,0.547083351
Length,n06278338,cable_television,0.48,0.35,9.0,0.400000013,0.62500002
Length,n02935017,cache,0.02,0.0,1.0,0.023333334,0.023333334
Length,n06273743,call_waiting,0.67,0.41,12.0,0.463125015,0.750000024
Length,n02942349,camcorder,0.67,0.48,13.0,0.383333346,0.858333361
Length,n02943241,camera_lens,0.49,0.47,14.0,0.350833345,0.554166684
Length,n02951585,can_opener,0.48,0.42,12.0,0.364583345,0.588541686
Length,n02949084,cane,1.54,0.79,12.0,0.438958347,2.875000092
Length,n02949202,cane,2.49,0.93,4.0,0.128125004,2.81250009
Length,n02949542,canister,0.53,0.64,11.0,0.370000012,0.575000018
Length,n02951358,canoe,10.4,0.59,5.0,6.331666869,15.5000005
Length,n02954163,canvas_tent,3.8,0.63,12.0,2.100000067,4.1666668
Length,n02957135,cap_screw,0.42,0.63,7.0,0.254166675,0.583333352
Length,n02957755,capsule,0.44,0.64,9.0,0.177500006,0.683333355
Length,n02965783,car_mirror,0.71,0.5,9.0,0.62500002,0.984166698
Length,n02970685,car_seat,1.97,0.24,15.0,1.520833382,2.447916745
Length,n02964075,card_table,2.51,0.28,6.0,1.958333396,2.895833426
Length,n02964196,card_table,2.82,0.05,3.0,2.729166754,2.895833426
Length,n02963159,cardigan,0.65,0.54,4.0,0.552083351,0.852083361
Length,n02970408,carryall,0.98,0.43,13.0,0.551666684,1.308333375
Length,n02971356,carton,1.63,0.47,9.0,1.000000032,2.000000064
Length,n02973017,cartridge_holder,0.55,0.39,12.0,0.42416668,0.72291669
Length,n02976249,case_knife,0.36,0.19,7.0,0.30250001,0.366666678
Length,n02976123,case_knife,0.36,0.27,8.0,0.256250008,0.413750013
Length,n02977438,cash_register,1.12,0.29,12.0,0.862500028,1.285416708
Length,n02978881,cassette,0.31,0.43,5.0,0.177500006,0.41666668
Length,n02982515,cat_box,1.62,0.17,15.0,1.578333384,1.750000056
Length,n02988156,cd_drive,0.63,0.33,11.0,0.513750016,0.624166687
Length,n02988304,cd_player,0.94,0.36,12.0,0.705625023,1.116666702
Length,n02988679,cd-rom,0.54,0.14,5.0,0.458333348,0.616666686
Length,n02992529,cellular_telephone,0.43,0.54,3.0,0.272500009,0.541666684
Length,n02994573,center_punch,0.46,0.49,15.0,0.358333345,0.63750002
Length,n02995345,central_processing_unit,0.42,0.11,12.0,0.383333346,0.458333348
Length,n02998003,cereal_box,0.91,0.29,7.0,0.700000022,1.125000036
Length,n03000247,chain_mail,0.69,0.42,6.0,0.537500017,0.895833362
Length,n03000684,chain_saw,1.75,0.41,11.0,1.237916706,2.125000068
Length,n02999936,chain,0.88,0.71,2.0,0.562500018,1.187500038
Length,n03008976,charger,0.41,0.17,10.0,0.339583344,0.472916682
Length,n03012644,cheese_press,1.0,0.0,1.0,1.000000032,1.000000032
Length,n03013580,chemise,0.73,0.0,1.0,0.725000023,0.725000023
Length,n03015254,chest_of_drawers,2.29,0.21,11.0,2.041666732,2.583333416
Length,n03017168,chime,0.69,0.68,10.0,0.187500006,1.062500034
Length,n03018349,china_cabinet,2.58,0.62,12.0,1.322916709,4.212500135
Length,n03020416,chip,1.55,0.29,5.0,1.333333376,1.916666728
Length,n03026506,christmas_stocking,1.11,0.75,13.0,0.633333354,1.125000036
Length,n03028785,church_hat,1.11,0.33,10.0,0.779166692,1.437500046
Length,n03031012,cigarette_case,0.42,0.39,12.0,0.320833344,0.437500014
Length,n03033986,circuit_board,0.28,0.19,6.0,0.254166675,0.322916677
Length,n03034663,circular_saw,1.25,0.25,11.0,1.079166701,1.390833378
Length,n03039947,cleaning_implement,0.05,0.0,1.0,0.045000001,0.045000001
Length,n03044671,clip_lead,0.42,0.38,13.0,0.333333344,0.550000018
Length,n03045698,cloak,1.17,0.08,10.0,1.13708337,1.191666705
Length,n03046921,clock_radio,0.69,0.55,12.0,0.465416682,0.844791694
Length,n03049924,cloth_cap,0.66,0.21,9.0,0.516666683,0.725000023
Length,n03055418,clutch_bag,0.81,0.25,13.0,0.666666688,0.941666697
Length,n03057541,coat_button,0.38,0.0,1.0,0.375000012,0.375000012
Length,n03057021,coat,0.86,0.43,6.0,0.804166692,1.118750036
Length,n03062985,coffee_can,0.73,0.32,6.0,0.541666684,0.941666697
Length,n03063073,coffee_cup,0.79,0.43,3.0,0.61250002,1.025000033
Length,n03063199,coffee_filter,0.66,0.71,13.0,0.395833346,0.675000022
Length,n03063599,coffee_mug,0.36,0.16,7.0,0.319166677,0.408333346
Length,n03063968,coffee_table,2.81,0.31,13.0,1.97916673,3.595833448
Length,n03066232,coil,0.66,0.28,8.0,0.485416682,0.82083336
Length,n03072201,color_television,1.16,0.72,6.0,0.52208335,1.910833394
Length,n03075097,comb,0.48,0.43,14.0,0.310208343,0.598958353
Length,n03075370,combination_lock,0.44,0.23,14.0,0.458333348,0.490833349
Length,n06596364,comic_book,0.88,0.18,4.0,0.796875026,1.006250032
Length,n03079230,compact_disk,0.46,0.05,2.0,0.448958348,0.471875015
Length,n03080497,compass,0.37,0.62,14.0,0.231250007,0.443541681
Length,n03084420,computer_circuit,1.45,0.25,3.0,1.287083375,1.695416721
Length,n03085013,computer_keyboard,1.34,0.28,12.0,1.35541671,1.56062505
Length,n03085219,computer_monitor,1.39,0.42,11.0,0.691666689,1.841666726
Length,n03085602,computer_screen,1.38,0.32,10.0,1.334583376,1.695208388
Length,n03085915,computer_system,1.15,0.15,5.0,1.15833337,1.308333375
Length,n06592078,concept_album,0.45,0.04,4.0,0.435416681,0.460208348
Length,n03090000,conference_table,4.64,0.37,17.0,3.458333444,6.025000193
Length,n03092883,console_table,2.35,0.48,16.0,1.260416707,3.375000108
Length,n03092656,console,1.1,0.15,5.0,1.128333369,1.204166705
Length,n03098140,control_panel,0.99,0.56,5.0,0.475000015,1.050000034
Length,n03100346,convertible,4.81,0.49,10.0,2.906250093,6.848958553
Length,n03102654,cooler,1.05,0.4,7.0,0.850000027,1.312500042
Length,n03108455,core_bit,0.91,0.69,14.0,0.398958346,1.618750052
Length,n03108759,corer,0.59,0.39,11.0,0.442500014,0.787500025
Length,n03110669,cornet,1.57,0.25,4.0,1.331250043,1.87500006
Length,n03114041,costume,0.48,0.95,4.0,0.20833334,0.562500018
Length,n03114504,cot,5.23,0.26,15.0,4.000000128,6.2500002
Length,n03115762,couch,3.92,0.56,9.0,2.750000088,6.000000192
Length,n03117199,counter,3.94,0.0,1.0,3.937500126,3.937500126
Length,n03116530,counter,3.97,0.41,7.0,3.168750101,5.062500162
Length,n03123666,cover_plate,0.23,0.79,4.0,0.066666669,0.402083346
Length,n03125057,cpu_board,0.8,0.39,7.0,0.574583352,0.854166694
Length,n03125729,cradle,3.07,0.91,9.0,1.500000048,3.395833442
Length,n03127925,crate,1.12,0.28,3.0,0.93750003,1.320833376
Length,n03131967,cricket_ball,0.38,0.46,6.0,0.243750008,0.477083349
Length,n03132076,cricket_bat,2.18,0.43,11.0,1.66666672,2.945833428
Length,n03136254,cross_bit,0.83,0.11,2.0,0.784166692,0.872500028
Length,n06785654,crossword_puzzle,0.66,0.47,3.0,0.440833347,0.802083359
Length,n03138669,crown,0.89,0.49,10.0,0.587500019,1.162500037
Length,n03148518,cup_hook,0.2,0.83,11.0,0.060416669,0.297916676
Length,n03147509,cup,0.48,0.35,12.0,0.322916677,0.583333352
Length,n03148324,cupboard,1.12,0.43,5.0,0.825000026,1.333333376
Length,n03154073,cutter,0.39,0.37,9.0,0.311666677,0.516666683
Length,n03156279,cylinder,0.75,0.23,10.0,0.666666688,0.914583363
Length,n03162818,dart,0.57,0.73,9.0,0.260833342,1.35416671
Length,n03163973,data_input_device,1.04,0.45,2.0,0.802083359,1.272916707
Length,n03168217,deck_chair,2.33,0.25,7.0,1.802083391,2.82125009
Length,n03179910,desk_phone,0.67,0.3,17.0,0.583333352,0.83333336
Length,n03180011,desktop_computer,1.48,0.25,18.0,1.308333375,1.67291672
Length,n03181293,detector,0.69,0.76,6.0,0.387500012,0.575000018
Length,n03180969,detector,2.46,0.0,1.0,2.458333412,2.458333412
Length,n03187595,dial_telephone,0.75,0.23,12.0,0.645833354,0.887500028
Length,n03188725,diaper,0.99,0.45,15.0,0.770833358,1.283750041
Length,n03196062,digital_camera,0.78,0.85,8.0,0.406875013,0.914791696
Length,n03196217,digital_clock,0.48,0.46,10.0,0.397916679,0.525000017
Length,n03196324,digital_computer,0.59,0.44,5.0,0.433333347,0.691666689
Length,n03196598,digital_display,0.66,0.71,10.0,0.325833344,0.757291691
Length,n03197337,digital_watch,0.34,0.44,13.0,0.250000008,0.400000013
Length,n03201208,dining_table,3.87,0.36,6.0,2.687500086,4.979166826
Length,n03201035,dining-room_table,3.63,0.22,7.0,3.145833434,4.000000128
Length,n03201529,dinner_bell,0.96,0.34,9.0,0.800000026,1.208333372
Length,n03201776,dinner_jacket,1.98,0.17,4.0,1.741666722,2.125000068
Length,n03202354,dinner_table,3.64,0.37,5.0,2.50000008,3.937500126
Length,n03207630,dish_rack,1.49,0.24,14.0,1.380208378,1.661458387
Length,n03209666,disk_drive,0.49,0.15,7.0,0.465416682,0.481250015
Length,n03211616,display_panel,1.21,0.0,1.0,1.208333372,1.208333372
Length,n03216710,dixie_cup,0.8,0.44,12.0,0.486250016,1.097916702
Length,n03219483,dollhouse,2.13,0.47,13.0,1.279166708,2.782500089
Length,n03222516,doorbell,0.4,0.53,9.0,0.270833342,0.591666686
Length,n03225988,double_bed,5.76,0.32,9.0,6.166666864,6.2500002
Length,n03227856,double_reed,0.4,0.55,6.0,0.203125007,0.581250019
Length,n03231368,drafting_table,2.97,0.25,13.0,2.250000072,3.516666779
Length,n03233905,drawer,1.34,0.4,11.0,1.088750035,1.281250041
Length,n03237416,dress_hat,0.98,0.13,3.0,0.910000029,1.062500034
Length,n03238879,dress_shirt,0.69,0.7,14.0,0.083333336,1.125000036
Length,n03239054,dress_suit,1.21,0.37,12.0,1.010416699,1.472916714
Length,n03238586,dressing_table,1.56,0.33,11.0,1.270833374,1.541666716
Length,n03244775,driving_iron,1.94,0.64,11.0,0.41666668,3.166666768
Length,n03246454,drop_curtain,2.43,0.82,3.0,1.016666699,3.204166769
Length,n03251280,dry_cell,0.32,0.0,1.0,0.324166677,0.324166677
Length,n03251932,dry_fly,0.41,0.56,7.0,0.30000001,0.437500014
Length,n03251766,dryer,0.53,0.43,5.0,0.333333344,0.770833358
Length,n03258456,dust_cover,2.14,0.92,3.0,0.743750024,2.893750093
Length,n03258577,dust_cover,0.62,0.21,8.0,0.555000018,0.63125002
Length,n03262932,easy_chair,2.36,0.11,4.0,2.145833402,2.515625081
Length,n03265032,edge_tool,0.36,0.95,5.0,0.083333336,0.578333352
Length,n03267113,eight_ball,0.29,0.16,2.0,0.265208342,0.31062501
Length,n03270695,electric_bell,0.49,0.51,6.0,0.298333343,0.710833356
Length,n03271260,electric_clock,0.62,0.47,7.0,0.510416683,0.750000024
Length,n03271574,electric_fan,0.97,0.43,14.0,0.660416688,1.288541708
Length,n03272010,electric_guitar,3.25,0.36,12.0,3.368750108,3.764583454
Length,n03272239,electric_heater,1.21,0.64,13.0,0.74166669,1.512500048
Length,n03272383,electric_lamp,1.0,0.45,3.0,0.683333355,1.191666705
Length,n03272940,electric_mixer,0.73,0.38,14.0,0.566666685,0.775833358
Length,n03273740,electric_range,1.74,0.31,8.0,1.450000046,2.161041736
Length,n03273913,electric_refrigerator,2.04,0.36,2.0,1.677500054,2.407500077
Length,n03269401,electrical_device,0.41,0.68,6.0,0.191041673,0.642500021
Length,n03277459,electronic_balance,0.55,0.49,16.0,0.340833344,0.706458356
Length,n03277771,electronic_device,0.49,0.6,6.0,0.250000008,0.755208358
Length,n03279153,electronic_instrument,1.82,0.74,6.0,0.747916691,3.010416763
Length,n03290653,entertainment_center,2.9,0.65,13.0,1.333333376,4.026666796
Length,n03291741,envelope,0.74,0.58,5.0,0.537500017,1.166666704
Length,n03301940,evening_bag,0.77,0.15,14.0,0.654166688,0.852083361
Length,n03302790,exercise_device,1.12,0.7,12.0,0.603333353,1.327083376
Length,n03304323,expansion_bit,0.99,0.27,3.0,0.804166692,1.091666702
Length,n03307792,external_drive,0.35,0.54,15.0,0.217500007,0.458333348
Length,n03309356,eyepatch,0.32,0.61,8.0,0.145833338,0.409375013
Length,n03314227,face_guard,0.74,0.27,10.0,0.602083353,0.906250029
